,Text,Biased
1047,"thank you, my dear friend @narendramodi, prime minister of india, for sending chloroquine to israel.

all the citizens of israel thank you! ???????? https://t.co/hdaskyzck4",0
1048,rt @princessbravato: why is israel getting 500 million in our covid bill,0
1049,"well, yes, i do like the israel/uae peace accord, a stronger military, secure borders, lower taxes, independence from arab oil, record stock market highs, more jobs, law and order, record black and hispanic unemployment achievements, no more globalism. my kind of monster",0
1050,@realdonaldtrump @potus israel said they would have a vaccine for corona virus within a week or two. are we going to collaborate or wait 1 to 2 years before we can figure it out,0
1051,breaking: rocket sirens sounding in multiple areas of gaza border in israel. https://t.co/qpivv63vbb,0
1052,"israel has pressed forward on plans for more than 3,000 west bank settlement homes, making 2020 one of the most prolific years for illegal settlement building. https://t.co/mup60acipp",0
1053,"@ambnikkihaley on arab leaders working with president trump on building ties with israel and advancing middle east peace: ""they trusted him because he kept his promise. he did exactly what he said he was going to do, and they followed through.�

https://t.co/chh1upv0pu",0
1054,"thus says the lord,the redeemer,the holy one of israel,
to the one despised, abhorred by the nations,the slave of rulers:
when kings see you, they shall stand up,and princes shall bow down because of the lord who is faithful,the holy one of israel who has chosen you.

isaiah 49:7",0
1055,rt @middleeastmnt: ex-mossad chief says israel cannot stop tehran from attaining nuclear weapons https://t.co/qme8ox9ntr,0
1056,"stop annexation on palestine ????

shame on israel and trump for endorsing such calamity. the international community must intervene now or never!

love and support from malaysian youth! 

what is annexation? read below https://t.co/5flsmjp0yj",1
1057,@timrunshismouth these are cowards fake sick and twisted cowards trump is about god and america and israel but just to stay on topic noone doesn't rember him getting off his plane when it was freezing out and the young military man hat flew off and trump ran after it and put it back on his head . https://t.co/zyono1uun9,0
1058,"my latest article: who matters? - focusing on the #covid19 pandemic as it impacts israel/palestine provides us with a unique case study of the realities of health care and public health in a racialized and unequal society: 

https://t.co/jrjysskbik https://t.co/vz23otpabh",1
1059,"""israel is a steadfast friend &amp; their cutting edge technology will benefit us &amp; help us detect covid-19 much faster.the other medical breakthroughs &amp; innovations can work wonders� says jagdish shetty, hon secretary of indo-israel friendship association https://t.co/ey76jbhwtb",0
1060,"israel uses arms and tech to imprison 2 million palestinians in gaza, devastating healthcare. covid-19 adds to the crisis.

for palestinians and people worldwide, we seek a world where solidarity, care &amp; justice come before weapons &amp; profits. #healthcarenotwarfare #stopelbit #bds https://t.co/tnihpdptqs",0
1061,@killakam1947 cuz they both nigerian. he might go up once israel goes up too,0
1062,pls hard block me if you�re pro israel or refuse to have an opinion on this bc u �dont wanna take sides� and also fuck off,0
1063,@sunniarab2019 sunni have to coordinate with super powers like us and regional powers like israel. this is for their long term interest,0
1064,"happy independence day, america! the state of israel sends our heartfelt appreciation to @realdonaldtrump and the people of the u.s. as you celebrate the shared values of life, liberty and the pursuit of happiness. thanks for being such a close friend and ally! ",0
1065,@maddoxelder @yehosor ...and mount zion is actually israel,0
1066,"what maxine peake said about israel training murderous american police is true. what a pity she couldn't find the courage to stand by her own words against the pro israel bullies destroying labour as a credible opposition to an extremist government. 

https://t.co/3gpixe3f6a",1
1067,"rt @scotlandnt: your scotland team taking on israel this evening.

let's do this.

#scoisr https://t.co/pclaoigqip",0
1068,@chiefacid @ihateyoumfers @icedteafatboy @fbgwayne the us insists on keeping israel there as home for jews. and since a lot of countries like to follow the us� lead,0
1069," broadcast links ???

big game

.. without ads

???? israel adesanya ? ???? yoel romero

1- https://t.co/edjppp84m2

2- https://t.co/edjppp84m2

ufc 248 live stream

3- https://t.co/edjppp84m2

4- https://t.co/edjppp84m2

#ufc248 #ufc

ret retweet + like https://t.co/gq7et5hqq7",0
1070,israel is now reporting that the trump administration reached out to them back in november to warn them about impending pandemic https://t.co/zdrv4uw0xx,0
1071,"my bro is missing, his name is israel oghagha ukpedor...he just graduated from the university of benin from the department of social work...he has been missing since sunday evening on his way to his house at sapele road...pls if found or seen anywhere please call 08134245661 https://t.co/rxfeaopsjl",0
1072,massive blow to israel. benjamin netanyahu to resign soon. ?? https://t.co/2xfg8newmz,0
1073,"israeli air force fighters over #auschwitz.

because of israel the jewish people can defend themselves now. 
we remember what happened. 

we remember how 
we remember where
we remember to whom

when we say #neveragain - we mean it.

#hmd2020 #holocaustmemorialday https://t.co/g5idljxuqi",0
1074,@spitelesbian israel,0
1075,rt @syednabilll_: retweet if you agree that israel isn't a country,1
1076,beth israel lahey health has taken various safety precautions to keep patients with symptoms or a diagnosis of #covid19 separate from others at all of our facilities. read about our safe separation of care: https://t.co/ibwgudkobm #bilhsafecare https://t.co/zgd5ir89xu,0
1077,"@reverendwarnock fully embraces disgusting anti-american, anti-semitic, and anti-israel rhetoric. 

?celebrates jeremiah wright

?praises louis farrakhan

?calls israel an �apartheid state� 

https://t.co/qoz9hpcp79",0
1078,"~2 weeks ago, israel opened its schools fully.  in the past 2 days, a superspreader event has occurred in a jerusalem high school, w/ 103 new cases
https://t.co/lzy84ogjdp
this appears to be the largest school venue superspreader event to date https://t.co/cxgtyy2xgt via @gmknght",0
1079,"the same guy who wants you to believe it's anti-semitic to call him part of the israel lobby goes to speak at ... aipac, the israel lobby's biggest us event",0
1080,kuwaiti tv host fajer alsaeed: palestinian rejection of uae peace agreement with israel is a historic mistake https://t.co/zbbzzcepxu,0
1081,israel philharmonic streaming hans zimmer pre-hanukkah event https://t.co/j2it33ecpp via @timesofisrael https://t.co/sxmbbyxftp,0
1082,@common__man__ we indians support israel,0
1083,rt @barstoolreags: this video of amare finding out about kobe while playing in israel is goddamn heart wrenching  https://t.co/wyk6tpryqg,0
1084,rt @thehussein1001: the pakistani passport continues to be the biggest troll to israel https://t.co/akc0jx4bt0,0
1085,when are we going to discuss the fact that africans are the real hebrews? first in israel??? the real jews,1
1086,"we go live to the city kickboxing dressing room and it's absolute madness in there right now ??

israel adesanya leads the celebrations ?? #ufc253 https://t.co/dw6s0t7vew",0
1087,"israel�s bank leumi and #dubai�s dp world agree to partner in boosting trade between israel and the rest of the middle east.

https://t.co/c4nxu6vuya",0
1088,israel illegally recruits canadian citizens to its army https://t.co/f2xuzegw4e,0
1089,"don�t mess with israel.   israel behind cyberattack that crippled iran's largest shipping port, officials say https://t.co/qwmiv0ldmg",0
